"CODIGO_BARRA";"ORIGEM";"DESCRICAO";"MARCA";"ATRIBUTO";"UN MEDIDA";"CATEGORIA";"COD_GRUPO";"grupo";"BALANCA";"QTDE_ESTOQUE";"PRECO_CUSTO";"PRECO_VENDA";"NCM";"CEST";"CFTOP";"UN_TRIBUT";"CEAN_TRIBUT";"CST-ICMS";"ALICOTA_ICMS";"CST_PIS";"PPIS";"CST_COFINS";"PCOFINS";"DT_CADASTRO";"LOJA"
7896050200728;0;"BEB AGUARDENTE";"VELHO BARREIRO";"SEM DESCRIÇÃO";"910ML";"LIMÇO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896050200216;0;"BEB AGUARDENTE";"VELHO BARREIRO";"GOLD";"1L";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896050200735;0;"BEB AGUARDENTE";"VELHO BARREIRO";"GOLD";"910ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896383700247;0;"BEB AGUARDENTE";"YPIOCA";"SEM DESCRIÇÃO";"960ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896383700384;0;"BEB AGUARDENTE";"YPIOCA";"SEM DESCRIÇÃO";"960ML";"LIMAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896383700018;0;"BEB AGUARDENTE";"YPIOCA";"SEM DESCRIÇÃO";"960ML";"OURO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896383700032;0;"BEB AGUARDENTE";"YPIOCA";"SEM DESCRIÇÃO";"960ML";"OURO PALHA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896383700063;0;"BEB AGUARDENTE";"YPIOCA";"SEM DESCRIÇÃO";"960ML";"PRATA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896383700261;0;"BEB AGUARDENTE";"YPIOCA";"SEM DESCRIÇÃO";"960ML";"PRATA ORGANICA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896383700049;0;"BEB AGUARDENTE";"YPIOCA";"SEM DESCRIÇÃO";"960ML";"PRATA PALHA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896029700013;0;"BEB APERITIVO";"DOBLE W";"STEINHARGER";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896037916185;0;"BEB APERITIVO";"STEINHAEGER";"KOSTEN";"980ML";"VIDRO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896896900219;0;"BEB BATIDA";"JOINVILLE";"SEM DESCRIÇÃO";"900ML";"CAIPIRINHA LIMÇO PET";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896896900240;0;"BEB BATIDA";"JOINVILLE";"SEM DESCRIÇÃO";"900ML";"MARACUJA PET";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896896900035;0;"BEB BATIDA";"JOINVILLE";"SEM DESCRIÇÃO";"970ML PET";"AMENDOIM";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896896900028;0;"BEB BATIDA";"JOINVILLE";"SEM DESCRIÇÃO";"970ML PET";"CAIPIRINHA LIMAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896896900042;0;"BEB BATIDA";"JOINVILLE";"SEM DESCRIÇÃO";"970ML PET";"COCO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896896900011;0;"BEB BATIDA";"JOINVILLE";"SEM DESCRIÇÃO";"970ML PET";"MARACUJA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898003630194;0;"BEB BATIDA";"PINGO DE OURO";"SEM DESCRIÇÃO";"900ML";"AMENDOIM";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898003630187;0;"BEB BATIDA";"PINGO DE OURO";"SEM DESCRIÇÃO";"900ML";"COCO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898003630125;0;"BEB BATIDA";"PINGO DE OURO";"SEM DESCRIÇÃO";"900ML";"LIMAOZINHO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898003630170;0;"BEB BATIDA";"PINGO DE OURO";"SEM DESCRIÇÃO";"900ML";"MARACUJA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891136051003;0;"BEB BITTER";"CAMPARI";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661432;0;"BEB BITTER";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896272200223;0;"BEB BITTER";"CAVALO BRANCO";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
4067700013019;0;"BEB BITTER";"JAGERMEISTER";"SEM DESCRIÇÃO";"700ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891136056008;0;"BEB BITTER";"JAGERMEISTER";"SEM DESCRIÇÃO";"720ML";"NACIONAL";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898003630118;0;"BEB BITTER";"PINGO DE OURO";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896019302012;0;"BEB BITTER";"UNDERBERG";"SEM DESCRIÇÃO";"920ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028200309;0;"BEB BRINDESPUMA";"PIAGENTINI";"SEM DESCRIÇÃO";"2L";"BRANCA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028250311;0;"BEB BRINDESPUMA";"PIAGENTINI";"SEM DESCRIÇÃO";"2L";"ROSE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028200323;0;"BEB BRINDESPUMA";"PIAGENTINI";"SEM DESCRIÇÃO";"660ML";"BRANCO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028200378;0;"BEB BRINDESPUMA";"PIAGENTINI";"SEM DESCRIÇÃO";"660ML";"ROSE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7893218001081;0;"BEB CAIPIROSKA";"SMIRNOFF";"SEM DESCRIÇÃO";"1L";"FRUTAS VERMELHAS";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7893218000435;0;"BEB CAIPIROSKA";"SMIRNOFF";"SEM DESCRIÇÃO";"1L";"LIMAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7893218001074;0;"BEB CAIPIROSKA";"SMIRNOFF";"SEM DESCRIÇÃO";"1L";"MARACUJA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080660398;0;"BEB CATUABA";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896854000029;0;"BEB CATUABA";"CRISTAL";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896054904929;0;"BEB CATUABA";"DELÖRIUS";"SEM DESCRIÇÃO";"870ML";"PET";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898422670122;0;"BEB CATUABA";"DO MILAGRE";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898422670115;0;"BEB CATUABA";"DOMILAGRE";"SEM DESCRIÇÃO";"900ML";"PET";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403808;0;"BEB CATUABA";"KATU";"SEM DESCRIÇÃO";"870ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898003631375;0;"BEB CATUABA";"PINGO DE OURO";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896514700856;0;"BEB CATUABA";"WALÚRIA";"SEM DESCRIÇÃO";"1LT";"PET";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891083611138;0;"BEB CHAMPAGNE";"CHANDON";"SEM DESCRIÇÃO";"750ML";"RÚSERVE BRUT";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891083611145;0;"BEB CHAMPAGNE";"CHANDON";"SEM DESCRIÇÃO";"750ML";"RICHE DEMI-SEC";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028200255;0;"BEB CHAMPAGNE";"PIAGENTINI";"SURPRESA";"2L";"BRANCO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080660572;0;"BEB COCKTAIL";"7 TACAS";"SEM DESCRIÇÃO";"4,0L";"SUCO MACA E ACAI";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661760;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"ABACAXI";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661616;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"AMENDOIM";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661883;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"ANIS";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661524;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"CHOCOLATE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661579;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"COCO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661890;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"KIWI";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080660749;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"LIMAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661586;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"MARACUJA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661777;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"MENTA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661746;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"MORANGO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080660367;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"PESSEGO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661449;0;"BEB COCKTAIL";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"RAIZES AMARGAS";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661630;0;"BEB COCKTAIL";"CAPRICHO";"JURUBEBA";"880ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403730;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"ABACAXI";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403884;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"AMENDOIM";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403891;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"CHOCOLATE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403907;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"COCO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403846;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"LIMAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403716;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"MARACUJA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403747;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"MENTA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403709;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"MORANGO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736403723;0;"BEB COCKTAIL";"SAMBA SUL";"SEM DESCRIÇÃO";"870ML";"PESSEGO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080662224;0;"BEB COMPOSTO LIQ";"BALY";"ENERGY DRINK";"660ML";"CAFEINA E TAURINA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896022610005;0;"BEB CONHAQUE";"ALCATRAO";"SAO JOAO DA BARRA";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898422671938;0;"BEB CONHAQUE";"CONTRERI";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898080660329;0;"BEB CONHAQUE";"DELBER";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896002108034;0;"BEB CONHAQUE";"DOMUS";"SEM DESCRIÇÃO";"1LT";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896010002133;0;"BEB CONHAQUE";"DREHER";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080660930;0;"BEB CONHAQUE";"JOAO DE BARRO";"SEM DESCRIÇÃO";"900ML";"ALCATRAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898003631108;0;"BEB CONHAQUE";"MAGNATA";"SEM DESCRIÇÃO";"900ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896023080487;0;"BEB CONHAQUE";"PRESIDENTE";"SEM DESCRIÇÃO";"970ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896931611391;0;"BEB COOLER";"CAMPO LARGO";"SEM DESCRIÇÃO";"750ML";"PESSEGO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896931610257;0;"BEB COOLER";"CAMPO LARGO";"SEM DESCRIÇÃO";"880ML";"C/VINHO BRANCO E MARACUJA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080660336;0;"BEB COQUETEL";"CAMPO BOM";"SEM DESCRIÇÃO";"4L";"CACHACA C/MACA E ACAI";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661067;0;"BEB COQUETEL";"DREV'S";"SEM DESCRIÇÃO";"880ML";"C/GENGIBRE E CARVALHO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898003631429;0;"BEB COQUETEL";"RUSCOVIA";"SEM DESCRIÇÃO";"965ML";"LIMAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896611800534;0;"BEB COQUETEL";"SANGUE PURO";"VINHO TINTO";"4,5L";"MACA/SUCO UVA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896051207009;0;"BEB ESPUMANTE";"CHAPINHA";"FEST";"660ML";"BRANCO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896051208006;0;"BEB ESPUMANTE";"CHAPINHA";"FEST";"660ML";"ROSE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896756800178;0;"BEB ESPUMANTE";"MIOLO";"TERRA NOVA";"750ML";"MOSCATEL";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898396050128;0;"BEB ESPUMANTE";"SAN MICHELE";"SEM DESCRIÇÃO";"750ML";"BRUT";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898396050104;0;"BEB ESPUMANTE";"SAN MICHELE";"SEM DESCRIÇÃO";"750ML";"MOSCATEL";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891121154009;0;"BEB GIN";"SEAGERS";"SEM DESCRIÇÃO";"980ML";"DRY GIN";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896002110983;0;"BEB";"ICE";51;"275ML";"KIWI";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896002110419;0;"BEB";"ICE";51;"275ML";"LIMAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896002110457;0;"BEB";"ICE";51;"275ML";"MARACUJA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896002110471;0;"BEB";"ICE";51;"275ML";"TANGERINA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891141022777;0;"BEB";"KEEP COOLER";"CLASSIC";"275ML";"CITRUS";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891141022852;0;"BEB";"KEEP COOLER";"CLASSIC";"275ML";"MORANGO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891141022814;0;"BEB";"KEEP COOLER";"CLASSIC";"275ML";"PESSEGO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891141023019;0;"BEB";"KEEP COOLER";"CLASSIC";"275ML";"UVA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
6001495062478;0;"BEB LICOR";"AMARULA";"SEM DESCRIÇÃO";"375ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
6001495062508;0;"BEB LICOR";"AMARULA";"SEM DESCRIÇÃO";"750ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7897736406014;0;"BEB LICOR";"BID";"SEM DESCRIÇÃO";"880ML";"MARULA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080661906;0;"BEB LICOR";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"BUTIA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7898080660701;0;"BEB LICOR";"CAPRICHO";"SEM DESCRIÇÃO";"880ML";"CANELA DOCE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028201726;0;"BEB LICOR";"CORDON DOR";"SEM DESCRIÇÃO";"700ML";"CHERRY BRANDY";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028441481;0;"BEB LICOR";"CORDON D'OR";"SEM DESCRIÇÃO";"700ML";"CHOCOLATE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028201740;0;"BEB LICOR";"CORDON DOR";"SEM DESCRIÇÃO";"700ML";"CHOCOMENTA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028486123;0;"BEB LICOR";"CORDON D'OR";"SEM DESCRIÇÃO";"700ML";"CURAÇAAU BLUE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896028201764;0;"BEB LICOR";"CORDON D'OR";"SEM DESCRIÇÃO";"700ML";"MARULA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896028299532;0;"BEB LICOR";"CORDON DOR";"SEM DESCRIÇÃO";"700ML";"MENTA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891121212006;0;"BEB LICOR";"STOCK";"SEM DESCRIÇÃO";"720ML";"CHOCOLATE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891121283006;0;"BEB LICOR";"STOCK";"SEM DESCRIÇÃO";"720ML";"MARULA";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891125160402;0;"BEB";"MARTINI";"SEM DESCRIÇÃO";"900ML";"DRY";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896931612701;0;"BEB QUENTAO";"CAMPO LARGO";"SEM DESCRIÇÃO";"750ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7896931611322;0;"BEB QUENTAO";"CAMPO LARGO";"SEM DESCRIÇÃO";"880ML";"SEM DESCRIÇÃO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891050001702;0;"BEB RUM";"MONTILLA";"SEM DESCRIÇÃO";"1L";"CRISTAL";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891050000835;0;"BEB RUM";"MONTILLA";"SEM DESCRIÇÃO";"750ML";"LIMAO";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891125064502;0;"BEB RUN";"BACARDI";"SEM DESCRIÇÃO";"750ML";"BIG APPLE";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
7891125064151;0;"BEB RUN";"BACARDI";"SEM DESCRIÇÃO";"750ML";"LIMON CITRUS";340;"BEBIDAS DESTILADAS";"C";0;0;0;;;;;;25;0;;0;;0;"2025/11/09";"MATRIZ"
